Year,Municip_number,Municip_name,English,Total_catch
2011,2015,Hasvik,Haddock,2655.684
2011,2015,Hasvik,Saithe,6741.5928
2011,2018,Masoy,Atlantic cod,14940.8624
2011,2018,Masoy,Haddock,4022.9303
2011,2018,Masoy,Kingcrab,65.018
2011,2018,Masoy,Saithe,10742.992
2011,2019,Nordkapp,Atlantic cod,6416.7911
2011,2019,Nordkapp,Atlantic herring,2294.606
2011,2019,Nordkapp,Capelin,6104.9349999999995
2011,2019,Nordkapp,Haddock,2117.7774
2011,2019,Nordkapp,Kingcrab,311.2369
2011,2019,Nordkapp,Saithe,3335.7956
2011,2020,Porsanger,Atlantic cod,280.7515
2011,2020,Porsanger,Haddock,8.1298
2011,2020,Porsanger,Kingcrab,66.859
2011,2020,Porsanger,Saithe,2.6555
2011,2022,Lebesby,Atlantic cod,2647.9456
2011,2022,Lebesby,Haddock,1589.4748
2011,2022,Lebesby,Kingcrab,281.0269
2011,2022,Lebesby,Saithe,139.9794
2011,2023,Gamvik,Atlantic cod,4059.6478
2011,2023,Gamvik,Haddock,1740.3465
2011,2023,Gamvik,Kingcrab,107.862
2011,2023,Gamvik,Saithe,1355.2749
2011,2024,Berlevag,Atlantic cod,4808.4964
2011,2024,Berlevag,Haddock,6874.0124
2011,2024,Berlevag,Kingcrab,222.9916
2011,2024,Berlevag,Saithe,680.953
2011,2027,Nesseby,Atlantic cod,522.9238
2011,2027,Nesseby,Haddock,2.8847
2011,2027,Nesseby,Kingcrab,36.394999999999996
2011,2027,Nesseby,Saithe,0.6112
2011,2028,Batsfjord,Atlantic cod,6574.8153
2011,2028,Batsfjord,Capelin,2353.445
2011,2028,Batsfjord,Haddock,6288.7863
2011,2028,Batsfjord,Kingcrab,76.916
2011,2028,Batsfjord,Saithe,1424.1849
2011,2030,Sor-Varanger,Atlantic cod,421.4135
2011,2030,Sor-Varanger,Haddock,6.8082
2011,2030,Sor-Varanger,Kingcrab,212.215
2011,2030,Sor-Varanger,Saithe,9.2668
2012,1804,Bodo,Atlantic cod,175.5087
2012,1804,Bodo,Atlantic herring,9637.673
2012,1804,Bodo,Capelin,467.188
2012,1804,Bodo,Haddock,10.9264
2012,1804,Bodo,Saithe,206.8767
2012,1805,Narvik,Atlantic cod,1.92
2012,1805,Narvik,Haddock,0.4242
2012,1805,Narvik,Saithe,1.044
2012,1811,Bindal,Atlantic cod,71.728
2012,1811,Bindal,Haddock,4.9224
2012,1811,Bindal,Saithe,22.1418
2012,1812,Somna,Atlantic cod,0.045
2012,1812,Somna,Saithe,0.0041
2012,1813,Bronnoy,Atlantic cod,298.5465
2012,1813,Bronnoy,Atlantic herring,262.722
2012,1813,Bronnoy,Haddock,29.2194
2012,1813,Bronnoy,Saithe,96.5097
2012,1815,Vega,Atlantic cod,0.2415
2012,1815,Vega,Saithe,0.0513
2012,1816,Vevelstad,Atlantic cod,45.1276
2012,1816,Vevelstad,Haddock,4.3343
2012,1816,Vevelstad,Saithe,10.8631
2012,1818,Heroy,Atlantic cod,152.0094
2012,1818,Heroy,Haddock,19.9854
2012,1818,Heroy,Saithe,203.9258
2012,1827,Donna,Atlantic cod,336.8268
2012,1827,Donna,Haddock,32.8641
2012,1827,Donna,Saithe,141.9456
2012,1828,Nesna,Atlantic cod,5.043
2012,1828,Nesna,Haddock,1.8256
2012,1828,Nesna,Saithe,2.02
2012,1833,Rana,Atlantic cod,2.7135000000000002
2012,1833,Rana,Saithe,1.3635
2012,1834,Luroy,Atlantic cod,239.5813
2012,1834,Luroy,Haddock,27.619
2012,1834,Luroy,Saithe,110.5064
2012,1835,Traena,Atlantic cod,1470.1146999999999
2012,1835,Traena,Atlantic herring,10234.74
2012,1835,Traena,Haddock,170.9708
2012,1835,Traena,Saithe,589.3423
2012,1836,Rodoy,Atlantic cod,593.6349
2012,1836,Rodoy,Haddock,44.850500000000004
2012,1836,Rodoy,Saithe,383.3194
2012,1837,Meloy,Atlantic cod,439.526
2012,1837,Meloy,Atlantic herring,166.375
2012,1837,Meloy,Haddock,307.5414
2012,1837,Meloy,Saithe,342.6312
2012,1838,Gildeskal,Atlantic cod,19.4345
2012,1838,Gildeskal,Atlantic herring,161.94
2012,1838,Gildeskal,Haddock,0.27899999999999997
2012,1838,Gildeskal,Saithe,22.991
2012,1840,Saltdal,Atlantic cod,0.015
2012,1841,Fauske,Atlantic cod,21.3841
2012,1841,Fauske,Haddock,7.336
2012,1841,Fauske,Saithe,10.7139
2012,1845,Sorfold,Atlantic cod,81.792
2012,1845,Sorfold,Haddock,5.5776
2012,1845,Sorfold,Saithe,65.2413
2012,1848,Steigen,Atlantic cod,356.92710000000005
2012,1848,Steigen,Atlantic herring,95.467
2012,1848,Steigen,Haddock,83.2984
2012,1848,Steigen,Saithe,375.0685
2012,1849,Hamaroy,Atlantic cod,0.087
2012,1849,Hamaroy,Saithe,0.0108
2012,1850,Tysfjord,Atlantic cod,130.0253
2012,1850,Tysfjord,Haddock,8.6655
2012,1850,Tysfjord,Saithe,290.3515
2012,1851,Lodingen,Atlantic cod,227.8174
2012,1851,Lodingen,Atlantic herring,21899.29
2012,1851,Lodingen,Haddock,22.6737
2012,1851,Lodingen,Saithe,488.0748
2012,1853,Evenes,Atlantic cod,0.22499999999999998
2012,1853,Evenes,Saithe,0.3375
2012,1856,Rost,Atlantic cod,14372.3711
2012,1856,Rost,Haddock,330.22020000000003
2012,1856,Rost,Saithe,1302.6257
2012,1857,Vaeroy,Atlantic cod,2493.2325
2012,1857,Vaeroy,Atlantic herring,21338.407
2012,1857,Vaeroy,Haddock,129.2484
2012,1857,Vaeroy,Saithe,146.4231
2012,1859,Flakstad,Atlantic cod,7889.5143
2012,1859,Flakstad,Atlantic herring,233.497
2012,1859,Flakstad,Haddock,891.6422
2012,1859,Flakstad,Saithe,674.4623
2012,1860,Vestvagoy,Atlantic cod,7786.3089
2012,1860,Vestvagoy,Atlantic herring,154.77499999999998
2012,1860,Vestvagoy,Haddock,695.0485
2012,1860,Vestvagoy,Saithe,782.3459
2012,1865,Vagan,Atlantic cod,9554.3765
2012,1865,Vagan,Atlantic herring,19324.933
2012,1865,Vagan,Haddock,642.3035
2012,1865,Vagan,Saithe,1034.3174
2012,1866,Hadsel,Atlantic cod,424.8392
2012,1866,Hadsel,Haddock,178.65
2012,1866,Hadsel,Saithe,216.6071
2012,1867,Bo,Atlantic cod,3116.3608
2012,1867,Bo,Atlantic herring,10608.378
2012,1867,Bo,Haddock,255.7347
2012,1867,Bo,Saithe,395.6047
2012,1868,Oksnes,Atlantic cod,17115.6423
2012,1868,Oksnes,Haddock,3803.1075
2012,1868,Oksnes,Saithe,1011.9718
2012,1870,Sortland,Atlantic cod,1.11
2012,1871,Andoy,Atlantic cod,9894.7312
2012,1871,Andoy,Haddock,1735.2591
2012,1871,Andoy,Saithe,2122.5669
2012,1874,Moskenes,Atlantic cod,6328.5712
2012,1874,Moskenes,Haddock,900.2845
2012,1874,Moskenes,Saithe,463.3718
2012,1901,Harstad_2013,Atlantic cod,29.8632
2012,1901,Harstad_2013,Haddock,6.0924
2012,1901,Harstad_2013,Saithe,116.9085
2012,1902,Tromso,Atlantic cod,10601.6239
2012,1902,Tromso,Atlantic herring,31829.89
2012,1902,Tromso,Capelin,402.543
2012,1902,Tromso,Haddock,1535.3239
2012,1902,Tromso,Saithe,1576.4243
2012,1911,Kvaefjord,Atlantic cod,76.8323
2012,1911,Kvaefjord,Haddock,3.6022
2012,1911,Kvaefjord,Saithe,41.3067
2012,1913,Skanland,Atlantic cod,0.44999999999999996
2012,1913,Skanland,Haddock,0.133
2012,1913,Skanland,Saithe,0.1553
2012,1915,Bjarkoy_2013,Atlantic cod,819.062
2012,1915,Bjarkoy_2013,Haddock,280.2422
2012,1915,Bjarkoy_2013,Saithe,157.9392
2012,1917,Ibestad,Atlantic cod,0.45
2012,1917,Ibestad,Saithe,0.5469
2012,1928,Torsken,Atlantic cod,4050.6508
2012,1928,Torsken,Atlantic herring,600.956
2012,1928,Torsken,Haddock,237.9124
2012,1928,Torsken,Saithe,901.7491
2012,1929,Berg,Atlantic cod,3634.7905
2012,1929,Berg,Atlantic herring,15418.851999999999
2012,1929,Berg,Haddock,171.3376
2012,1929,Berg,Saithe,315.8572
2012,1931,Lenvik,Atlantic cod,2695.425
2012,1931,Lenvik,Haddock,63.8178
2012,1931,Lenvik,Saithe,575.3914
2012,1933,Balsfjord,Atlantic cod,0.063
2012,1936,Karlsoy,Atlantic cod,6333.2975
2012,1936,Karlsoy,Haddock,1318.3191
2012,1936,Karlsoy,Saithe,5330.7733
2012,1938,Lyngen,Atlantic cod,5.0685
2012,1938,Lyngen,Haddock,1.4813
2012,1938,Lyngen,Saithe,3.2671
2012,1940,Kafjord,Atlantic cod,3.103
2012,1940,Kafjord,Haddock,2.1088
2012,1940,Kafjord,Saithe,1.0465
2012,1941,Skjervoy,Atlantic cod,2943.7254
2012,1941,Skjervoy,Haddock,647.1522
2012,1941,Skjervoy,Kingcrab,23.948
2012,1941,Skjervoy,Saithe,3926.1934
2012,1942,Nordreisa,Atlantic cod,304.348
2012,1942,Nordreisa,Haddock,48.7408
2012,1942,Nordreisa,Saithe,67.1634
2012,1943,Kvaenangen,Atlantic cod,310.8644
2012,1943,Kvaenangen,Haddock,31.172600000000003
2012,1943,Kvaenangen,Saithe,12.8889
2012,2002,Vardo,Atlantic cod,4153.684
2012,2002,Vardo,Haddock,2424.6423
2012,2002,Vardo,Kingcrab,219.3528
2012,2002,Vardo,Saithe,377.5108
2012,2003,Vadso,Atlantic cod,440.0059
2012,2003,Vadso,Haddock,94.99759999999999
2012,2003,Vadso,Kingcrab,31.648999999999997
2012,2003,Vadso,Saithe,33.7055
2012,2004,Hammerfest,Atlantic cod,5162.9659
2012,2004,Hammerfest,Haddock,1057.7181
2012,2004,Hammerfest,Saithe,2179.8875
2012,2012,Alta,Atlantic cod,201.69039999999998
2012,2012,Alta,Haddock,9.715300000000001
2012,2012,Alta,Saithe,90.4986
2012,2014,Loppa,Atlantic cod,925.6615
2012,2014,Loppa,Haddock,52.1999
2012,2014,Loppa,Saithe,1037.5812
2012,2015,Hasvik,Atlantic cod,7972.7825
2012,2015,Hasvik,Atlantic herring,2.414
2012,2015,Hasvik,Haddock,2900.9229
2012,2015,Hasvik,Saithe,8569.0559
2012,2018,Masoy,Atlantic cod,14948.1355
2012,2018,Masoy,Haddock,4873.3851
2012,2018,Masoy,Kingcrab,6.533
2012,2018,Masoy,Saithe,10596.851
2012,2019,Nordkapp,Atlantic cod,6482.9163
2012,2019,Nordkapp,Atlantic herring,679.462
2012,2019,Nordkapp,Capelin,443.516
2012,2019,Nordkapp,Haddock,1631.4602
2012,2019,Nordkapp,Kingcrab,296.5198
2012,2019,Nordkapp,Saithe,4014.8282
2012,2020,Porsanger,Atlantic cod,323.34
2012,2020,Porsanger,Haddock,7.1134
2012,2020,Porsanger,Kingcrab,88.771
2012,2020,Porsanger,Saithe,1.8007
2012,2022,Lebesby,Atlantic cod,2922.0311
2012,2022,Lebesby,Haddock,962.619
2012,2022,Lebesby,Kingcrab,232.3125
2012,2022,Lebesby,Saithe,38.9574
2012,2023,Gamvik,Atlantic cod,3646.8953
2012,2023,Gamvik,Haddock,2021.0814
2012,2023,Gamvik,Kingcrab,79.949
2012,2023,Gamvik,Saithe,213.3616
2012,2024,Berlevag,Atlantic cod,4278.3988
2012,2024,Berlevag,Haddock,5294.7434
2012,2024,Berlevag,Kingcrab,132.57819999999998
2012,2024,Berlevag,Saithe,398.0262
2012,2025,Tana,Kingcrab,35.427
2012,2027,Nesseby,Atlantic cod,408.86580000000004
2012,2027,Nesseby,Haddock,7.5651
2012,2027,Nesseby,Kingcrab,24.695
2012,2027,Nesseby,Saithe,3.6388
2012,2028,Batsfjord,Atlantic cod,6777.5831
2012,2028,Batsfjord,Haddock,6675.3294
2012,2028,Batsfjord,Kingcrab,103.844
2012,2028,Batsfjord,Saithe,1760.1378
2012,2030,Sor-Varanger,Atlantic cod,377.3393
2012,2030,Sor-Varanger,Haddock,7.4503
2012,2030,Sor-Varanger,Kingcrab,143.9743
2012,2030,Sor-Varanger,Saithe,3.5658
2013,1804,Bodo,Atlantic cod,187.9707
2013,1804,Bodo,Atlantic herring,386.04200000000003
2013,1804,Bodo,Capelin,2082.14
2013,1804,Bodo,Haddock,28.9405
2013,1804,Bodo,Saithe,120.3236
2013,1805,Narvik,Atlantic cod,0.573
2013,1805,Narvik,Haddock,0.07
2013,1805,Narvik,Saithe,2.1212999999999997
2013,1811,Bindal,Atlantic cod,49.7093
2013,1811,Bindal,Haddock,5.7414
2013,1811,Bindal,Saithe,19.1444
2013,1813,Bronnoy,Atlantic cod,28.630499999999998
2013,1813,Bronnoy,Haddock,3.0622
2013,1813,Bronnoy,Saithe,25.430999999999997
2013,1815,Vega,Atlantic cod,116.8459
2013,1815,Vega,Haddock,7.385800000000001
2013,1815,Vega,Saithe,44.018100000000004
2013,1816,Vevelstad,Atlantic cod,121.5945
2013,1816,Vevelstad,Haddock,15.8116
2013,1816,Vevelstad,Saithe,18.4893
2013,1818,Heroy,Atlantic cod,147.7779
2013,1818,Heroy,Haddock,27.6541
2013,1818,Heroy,Saithe,196.3957
2013,1820,Alstahaug,Atlantic cod,0.3
2013,1820,Alstahaug,Haddock,0.014
2013,1822,Leirfjord,Atlantic cod,0.045
2013,1822,Leirfjord,Haddock,0.0476
2013,1822,Leirfjord,Saithe,0.027
2013,1827,Donna,Atlantic cod,470.6145
2013,1827,Donna,Haddock,26.486
2013,1827,Donna,Saithe,144.3335
2013,1828,Nesna,Atlantic cod,5.5269
2013,1828,Nesna,Haddock,1.7416
2013,1828,Nesna,Saithe,2.7638
2013,1832,Hemnes,Atlantic cod,0.4815
2013,1833,Rana,Atlantic cod,123.1853
2013,1833,Rana,Saithe,3.1725
2013,1834,Luroy,Atlantic cod,165.7932
2013,1834,Luroy,Haddock,15.530100000000001
2013,1834,Luroy,Saithe,76.9064
2013,1835,Traena,Atlantic cod,1396.4871
2013,1835,Traena,Atlantic herring,11068.115
2013,1835,Traena,Capelin,297.316
2013,1835,Traena,Haddock,149.1389
2013,1835,Traena,Saithe,455.51480000000004
2013,1836,Rodoy,Atlantic cod,474.58389999999997
2013,1836,Rodoy,Haddock,29.6355
2013,1836,Rodoy,Saithe,342.4266
2013,1837,Meloy,Atlantic cod,270.1384
2013,1837,Meloy,Haddock,224.8336
2013,1837,Meloy,Saithe,176.81040000000002
2013,1838,Gildeskal,Atlantic cod,9.4316
2013,1838,Gildeskal,Haddock,2.7404
2013,1838,Gildeskal,Saithe,2.9486
2013,1840,Saltdal,Atlantic cod,0.09
2013,1840,Saltdal,Haddock,0.588
2013,1841,Fauske,Atlantic cod,18.3104
2013,1841,Fauske,Haddock,5.6455
2013,1841,Fauske,Saithe,11.6044
2013,1845,Sorfold,Atlantic cod,28.8495
2013,1845,Sorfold,Haddock,1.5176
2013,1845,Sorfold,Saithe,27.2028
2013,1848,Steigen,Atlantic cod,407.9029
2013,1848,Steigen,Haddock,49.1677
2013,1848,Steigen,Saithe,360.2874
2013,1849,Hamaroy,Atlantic cod,0.12
2013,1849,Hamaroy,Saithe,0.4455
2013,1850,Tysfjord,Atlantic cod,107.7257
2013,1850,Tysfjord,Haddock,7.7517
2013,1850,Tysfjord,Saithe,183.6384
2013,1851,Lodingen,Atlantic herring,16847.458
2013,1851,Lodingen,Capelin,1706.111
2013,1851,Lodingen,Haddock,0.034
2013,1851,Lodingen,Saithe,11.637
2013,1856,Rost,Atlantic cod,17370.7256
2013,1856,Rost,Haddock,242.5757
2013,1856,Rost,Saithe,1831.5051
2013,1857,Vaeroy,Atlantic cod,4171.6824
2013,1857,Vaeroy,Atlantic herring,17463.214
2013,1857,Vaeroy,Capelin,1076.269
2013,1857,Vaeroy,Haddock,118.4887
2013,1857,Vaeroy,Saithe,120.8934
2013,1859,Flakstad,Atlantic cod,9628.662
2013,1859,Flakstad,Haddock,689.0925
2013,1859,Flakstad,Saithe,694.11
2013,1860,Vestvagoy,Atlantic cod,9958.4452
2013,1860,Vestvagoy,Atlantic herring,2827.5
2013,1860,Vestvagoy,Haddock,581.5648
2013,1860,Vestvagoy,Saithe,1300.0281
2013,1865,Vagan,Atlantic cod,10107.6063
2013,1865,Vagan,Atlantic herring,7671.693
2013,1865,Vagan,Haddock,550.527
2013,1865,Vagan,Saithe,566.9242
2013,1866,Hadsel,Atlantic cod,1926.7728
2013,1866,Hadsel,Haddock,103.4616
2013,1866,Hadsel,Saithe,165.85
2013,1867,Bo,Atlantic cod,3979.4179
2013,1867,Bo,Haddock,134.3191
2013,1867,Bo,Saithe,189.6111
2013,1868,Oksnes,Atlantic cod,23215.6796
2013,1868,Oksnes,Haddock,2822.6521000000002
2013,1868,Oksnes,Saithe,1231.2088
2013,1870,Sortland,Atlantic cod,295.3159
2013,1870,Sortland,Atlantic herring,1915.768
2013,1870,Sortland,Haddock,37.3702
2013,1870,Sortland,Saithe,8.0176
2013,1871,Andoy,Atlantic cod,12123.478
2013,1871,Andoy,Haddock,1038.4557
2013,1871,Andoy,Saithe,1427.587
2013,1874,Moskenes,Atlantic cod,6944.8109
2013,1874,Moskenes,Haddock,423.9926
2013,1874,Moskenes,Saithe,657.8074
2013,1902,Tromso,Atlantic cod,9542.7999
2013,1902,Tromso,Atlantic herring,30243.587
2013,1902,Tromso,Capelin,3468.947
2013,1902,Tromso,Haddock,1007.586
2013,1902,Tromso,Saithe,1657.6002
2013,1903,Harstad,Atlantic cod,1374.7694
2013,1903,Harstad,Haddock,304.16519999999997
2013,1903,Harstad,Saithe,244.5507
2013,1911,Kvaefjord,Atlantic cod,3.8205
2013,1911,Kvaefjord,Haddock,0.19740000000000002
2013,1911,Kvaefjord,Saithe,0.1674
2013,1913,Skanland,Atlantic cod,0.258
2013,1913,Skanland,Haddock,0.21
2013,1913,Skanland,Saithe,0.081
2013,1917,Ibestad,Atlantic cod,0.3375
2013,1919,Gratangen,Atlantic cod,0.126
2013,1919,Gratangen,Haddock,0.0658
2013,1919,Gratangen,Saithe,0.0824
2013,1928,Torsken,Atlantic cod,5062.6201
2013,1928,Torsken,Atlantic herring,577.738
2013,1928,Torsken,Haddock,52.1357
2013,1928,Torsken,Saithe,210.0826
2013,1929,Berg,Atlantic cod,4446.9897
2013,1929,Berg,Atlantic herring,13944.428
2013,1929,Berg,Capelin,1941.548
2013,1929,Berg,Haddock,89.6332
2013,1929,Berg,Saithe,384.5336
2013,1931,Lenvik,Atlantic cod,2030.1429
2013,1931,Lenvik,Atlantic herring,499.157
2013,1931,Lenvik,Haddock,44.6878
2013,1931,Lenvik,Saithe,298.5606
2013,1933,Balsfjord,Atlantic cod,0.024
2013,1933,Balsfjord,Haddock,0.119
2013,1936,Karlsoy,Atlantic cod,6791.7484
2013,1936,Karlsoy,Haddock,596.6877000000001
2013,1936,Karlsoy,Saithe,3572.3579
2013,1938,Lyngen,Atlantic cod,14.831999999999999
2013,1938,Lyngen,Haddock,4.6774
2013,1938,Lyngen,Saithe,14.6592
2013,1940,Kafjord,Atlantic cod,0.5255000000000001
2013,1940,Kafjord,Haddock,0.198
2013,1940,Kafjord,Saithe,0.015
2013,1941,Skjervoy,Atlantic cod,2125.8392
2013,1941,Skjervoy,Haddock,415.9584
2013,1941,Skjervoy,Kingcrab,15.004
2013,1941,Skjervoy,Saithe,2852.6023999999998
2013,1942,Nordreisa,Atlantic cod,408.977
2013,1942,Nordreisa,Haddock,99.17830000000001
2013,1942,Nordreisa,Saithe,158.8725
2013,1943,Kvaenangen,Atlantic cod,137.5292
2013,1943,Kvaenangen,Haddock,7.742
2013,1943,Kvaenangen,Saithe,5.8518
2013,2002,Vardo,Atlantic cod,4291.6345
2013,2002,Vardo,Haddock,2458.7389
2013,2002,Vardo,Kingcrab,94.176
2013,2002,Vardo,Saithe,122.057
2013,2003,Vadso,Atlantic cod,527.097
2013,2003,Vadso,Haddock,50.0608
2013,2003,Vadso,Kingcrab,60.614
2013,2003,Vadso,Saithe,23.6343
2013,2004,Hammerfest,Atlantic cod,4921.441
2013,2004,Hammerfest,Haddock,955.0251
2013,2004,Hammerfest,Saithe,1641.6805
2013,2012,Alta,Atlantic cod,6.8535
2013,2012,Alta,Saithe,1.4851
2013,2014,Loppa,Atlantic cod,482.3871
2013,2014,Loppa,Haddock,10.1746
2013,2014,Loppa,Saithe,4.8969
2013,2015,Hasvik,Atlantic cod,10370.3903
2013,2015,Hasvik,Haddock,1627.9875
2013,2015,Hasvik,Saithe,4086.9488
2013,2017,Kvalsund,Atlantic cod,7
2013,2017,Kvalsund,Haddock,15
2013,2018,Masoy,Atlantic cod,21346.5351
2013,2018,Masoy,Haddock,1148.3599
2013,2018,Masoy,Kingcrab,206.361
2013,2018,Masoy,Saithe,12084.9403
2013,2019,Nordkapp,Atlantic cod,6269.4056
2013,2019,Nordkapp,Capelin,2097.344
2013,2019,Nordkapp,Haddock,1363.661
2013,2019,Nordkapp,Kingcrab,317.2219
2013,2019,Nordkapp,Saithe,3062.3114
2013,2020,Porsanger,Kingcrab,99.97
2013,2022,Lebesby,Atlantic cod,2572.5604
2013,2022,Lebesby,Haddock,1054.2914
2013,2022,Lebesby,Kingcrab,120.8657
2013,2022,Lebesby,Saithe,85.7874
2013,2023,Gamvik,Atlantic cod,6119.0975
2013,2023,Gamvik,Haddock,3797.7453
2013,2023,Gamvik,Kingcrab,96.7372
2013,2023,Gamvik,Saithe,403.0722
2013,2024,Berlevag,Atlantic cod,5018.9158
2013,2024,Berlevag,Haddock,4225.5021
2013,2024,Berlevag,Kingcrab,82.87950000000001
2013,2024,Berlevag,Saithe,440.3009
2013,2025,Tana,Atlantic cod,14.8305
2013,2025,Tana,Kingcrab,22.7447
2013,2027,Nesseby,Atlantic cod,325.1456
2013,2027,Nesseby,Haddock,4.6851
2013,2027,Nesseby,Kingcrab,27.419999999999998
2013,2027,Nesseby,Saithe,19.5961
2013,2028,Batsfjord,Atlantic cod,8529.4997
2013,2028,Batsfjord,Haddock,4835.2741
2013,2028,Batsfjord,Kingcrab,70.7912
2013,2028,Batsfjord,Saithe,817.7119
2013,2030,Sor-Varanger,Atlantic cod,141.3235
2013,2030,Sor-Varanger,Haddock,0.91
2013,2030,Sor-Varanger,Kingcrab,84.1976
2013,2030,Sor-Varanger,Saithe,0.2139
2014,1804,Bodo,Atlantic cod,105.5933
2014,1804,Bodo,Atlantic herring,116.899
2014,1804,Bodo,Haddock,50.7262
2014,1804,Bodo,Saithe,129.5686
2014,1805,Narvik,Atlantic cod,0.0705
2014,1805,Narvik,Saithe,0.0162
2014,1811,Bindal,Atlantic cod,76.2925
2014,1811,Bindal,Haddock,5.5027
2014,1811,Bindal,Saithe,16.6036
2014,1812,Somna,Atlantic cod,0.18
2014,1813,Bronnoy,Atlantic cod,199.05
2014,1813,Bronnoy,Haddock,15.3608
2014,1813,Bronnoy,Saithe,64.9295
2014,1815,Vega,Atlantic cod,101.4589
2014,1815,Vega,Haddock,5.6474
2014,1815,Vega,Saithe,39.3202
2014,1816,Vevelstad,Atlantic cod,0.09
2014,1816,Vevelstad,Haddock,0.07
2014,1816,Vevelstad,Saithe,0.0338
2014,1818,Heroy,Atlantic cod,120.37819999999999
2014,1818,Heroy,Haddock,21.200499999999998
2014,1818,Heroy,Saithe,100.1549
2014,1822,Leirfjord,Atlantic cod,0.0735
2014,1822,Leirfjord,Saithe,0.0203
2014,1824,Vefsn,Atlantic cod,0.096
2014,1824,Vefsn,Saithe,0.054
2014,1827,Donna,Atlantic cod,413.9561
2014,1827,Donna,Atlantic herring,40.053
2014,1827,Donna,Haddock,29.1469
2014,1827,Donna,Saithe,150.8339
2014,1828,Nesna,Atlantic cod,9.7474
2014,1828,Nesna,Haddock,2.1742
2014,1828,Nesna,Saithe,10.8905
2014,1832,Hemnes,Atlantic cod,0.7424999999999999
2014,1832,Hemnes,Haddock,0.077
2014,1833,Rana,Atlantic cod,154.8885
2014,1833,Rana,Saithe,0.5779
2014,1834,Luroy,Atlantic cod,116.0938
2014,1834,Luroy,Haddock,6.813300000000001
2014,1834,Luroy,Saithe,78.9117
2014,1835,Traena,Atlantic cod,1171.4714
2014,1835,Traena,Atlantic herring,6520.6449999999995
2014,1835,Traena,Haddock,72.9875
2014,1835,Traena,Saithe,340.25870000000003
2014,1836,Rodoy,Atlantic cod,458.9439
2014,1836,Rodoy,Haddock,66.6395
2014,1836,Rodoy,Saithe,361.5784
2014,1837,Meloy,Atlantic cod,269.3091
2014,1837,Meloy,Haddock,193.4353
2014,1837,Meloy,Saithe,183.5271
2014,1838,Gildeskal,Atlantic cod,16.6433
2014,1838,Gildeskal,Haddock,45.7722
2014,1838,Gildeskal,Saithe,72.2063
2014,1841,Fauske,Atlantic cod,24.1722
2014,1841,Fauske,Haddock,4.7201
2014,1841,Fauske,Saithe,10.8138
2014,1845,Sorfold,Atlantic cod,15.6315
2014,1845,Sorfold,Haddock,4.1370000000000005
2014,1845,Sorfold,Saithe,44.1663
2014,1848,Steigen,Atlantic cod,315.9232
2014,1848,Steigen,Haddock,51.3163
2014,1848,Steigen,Saithe,278.7694
2014,1849,Hamaroy,Atlantic cod,0.0975
2014,1849,Hamaroy,Saithe,0.054
2014,1850,Tysfjord,Atlantic cod,224.8439
2014,1850,Tysfjord,Haddock,4.6494
2014,1850,Tysfjord,Saithe,115.7208
2014,1851,Lodingen,Atlantic herring,16795.337
2014,1851,Lodingen,Saithe,49.784
2014,1856,Rost,Atlantic cod,17650.5319
2014,1856,Rost,Haddock,223.4863
2014,1856,Rost,Saithe,1629.5776
2014,1857,Vaeroy,Atlantic cod,3448.0960999999998
2014,1857,Vaeroy,Atlantic herring,20101.524
2014,1857,Vaeroy,Haddock,89.6796
2014,1857,Vaeroy,Saithe,410.09319999999997
2014,1859,Flakstad,Atlantic cod,12504.0897
2014,1859,Flakstad,Haddock,953.5056
2014,1859,Flakstad,Saithe,789.5139
2014,1860,Vestvagoy,Atlantic cod,11320.7272
2014,1860,Vestvagoy,Atlantic herring,824.38
2014,1860,Vestvagoy,Haddock,503.0352
2014,1860,Vestvagoy,Saithe,1552.5038
2014,1865,Vagan,Atlantic cod,12841.6921
2014,1865,Vagan,Atlantic herring,4647.113
2014,1865,Vagan,Haddock,381.9008
2014,1865,Vagan,Saithe,820.8488
2014,1866,Hadsel,Atlantic cod,1931.3794
2014,1866,Hadsel,Haddock,457.7177
2014,1866,Hadsel,Saithe,105.8707
2014,1867,Bo,Atlantic cod,4314.8965
2014,1867,Bo,Haddock,111.7464
2014,1867,Bo,Saithe,151.8975
2014,1868,Oksnes,Atlantic cod,27443.8151
2014,1868,Oksnes,Haddock,3123.0908
2014,1868,Oksnes,Saithe,2140.3965
2014,1870,Sortland,Atlantic cod,1.2675
2014,1870,Sortland,Atlantic herring,612.171
2014,1870,Sortland,Haddock,0.112
2014,1870,Sortland,Saithe,5.5915
2014,1871,Andoy,Atlantic cod,13228.644
2014,1871,Andoy,Haddock,1337.7479
2014,1871,Andoy,Saithe,1814.9097
2014,1874,Moskenes,Atlantic cod,6985.195
2014,1874,Moskenes,Haddock,614.6764000000001
2014,1874,Moskenes,Saithe,843.9688
2014,1902,Tromso,Atlantic cod,10045.315200000001
2014,1902,Tromso,Atlantic herring,32901.594
2014,1902,Tromso,Capelin,1522.14
2014,1902,Tromso,Haddock,715.0465
2014,1902,Tromso,Saithe,2224.8405
2014,1903,Harstad,Atlantic cod,949.9532
2014,1903,Harstad,Haddock,12.7955
2014,1903,Harstad,Saithe,142.5872
2014,1911,Kvaefjord,Atlantic cod,10.2192
2014,1911,Kvaefjord,Haddock,4.3504000000000005
2014,1911,Kvaefjord,Saithe,13.6127
