"Year","Municip_number","Municip_name","English","Total_catch"
2006,1868,"Oksnes","Greenland halibut",679.2092
2006,1868,"Oksnes","Haddock",1683.7893
2006,1868,"Oksnes","Redfish",160.6151
2006,1868,"Oksnes","Saithe",2185.5558
2006,1870,"Sortland","Atlantic cod",1.314
2006,1870,"Sortland","Atlantic herring",2583.097
2006,1870,"Sortland","Blue whiting",0.264
2006,1870,"Sortland","Haddock",0.5376
2006,1870,"Sortland","Redfish",0.38
2006,1870,"Sortland","Saithe",2.7686
2006,1871,"Andoy","Atlantic cod",6006.3965
2006,1871,"Andoy","Greenland halibut",168.399
2006,1871,"Andoy","Haddock",819.0604
2006,1871,"Andoy","Redfish",285.6713
2006,1871,"Andoy","Saithe",3775.6641
2006,1874,"Moskenes","Atlantic cod",3750.2395
2006,1874,"Moskenes","Greenland halibut",83.6629
2006,1874,"Moskenes","Haddock",475.018
2006,1874,"Moskenes","Redfish",19.182
2006,1874,"Moskenes","Saithe",1609.6515
2006,1901,"Harstad_2013","Atlantic cod",196.9616
2006,1901,"Harstad_2013","Haddock",20.4237
2006,1901,"Harstad_2013","Redfish",62.3505
2006,1901,"Harstad_2013","Saithe",494.8843
2006,1901,"Harstad_2013","Shrimp",26.693
2006,1902,"Tromso","Atlantic cod",6925.0109
2006,1902,"Tromso","Atlantic herring",15724.147
2006,1902,"Tromso","Blue whiting",215.415
2006,1902,"Tromso","Greenland halibut",483.3336
2006,1902,"Tromso","Haddock",869.2349
2006,1902,"Tromso","Redfish",68.0242
2006,1902,"Tromso","Saithe",1547.6707
2006,1902,"Tromso","Shrimp",108.3271
2006,1911,"Kvaefjord","Atlantic cod",72.3435
2006,1911,"Kvaefjord","Haddock",8.4882
2006,1911,"Kvaefjord","Redfish",0.21
2006,1911,"Kvaefjord","Saithe",104.6581
2006,1915,"Bjarkoy_2013","Atlantic cod",53.0103
2006,1915,"Bjarkoy_2013","Haddock",2.527
2006,1915,"Bjarkoy_2013","Redfish",15.212
2006,1915,"Bjarkoy_2013","Saithe",35.7436
2006,1920,"Lavangen","Atlantic cod",0.135
2006,1920,"Lavangen","Saithe",0.0473
2006,1923,"Salangen","Saithe",0.7506
2006,1925,"Sorreisa","Redfish",0.13
2006,1925,"Sorreisa","Saithe",2.5489
2006,1928,"Torsken","Atlantic cod",2921.7427
2006,1928,"Torsken","Atlantic herring",1559.661
2006,1928,"Torsken","Blue whiting",19.7
2006,1928,"Torsken","Greenland halibut",88.62
2006,1928,"Torsken","Haddock",318.1481
2006,1928,"Torsken","Redfish",34.0955
2006,1928,"Torsken","Saithe",779.1148
2006,1929,"Berg","Atlantic cod",2326.889
2006,1929,"Berg","Atlantic herring",7192.317
2006,1929,"Berg","Blue whiting",149.912
2006,1929,"Berg","Greenland halibut",19.4394
2006,1929,"Berg","Haddock",222.7966
2006,1929,"Berg","Redfish",2.957
2006,1929,"Berg","Saithe",246.9098
2006,1931,"Lenvik","Atlantic cod",1400.3603
2006,1931,"Lenvik","Greenland halibut",73.2449
2006,1931,"Lenvik","Haddock",197.4877
2006,1931,"Lenvik","Redfish",15.755
2006,1931,"Lenvik","Saithe",1114.8593
2006,1931,"Lenvik","Shrimp",35.422
2006,1933,"Balsfjord","Atlantic cod",68.6582
2006,1933,"Balsfjord","Haddock",33.6049
2006,1933,"Balsfjord","Redfish",0.989
2006,1933,"Balsfjord","Saithe",5.06
2006,1936,"Karlsoy","Atlantic cod",4337.8091
2006,1936,"Karlsoy","Greenland halibut",11.5983
2006,1936,"Karlsoy","Haddock",825.0779
2006,1936,"Karlsoy","Redfish",170.155
2006,1936,"Karlsoy","Saithe",7329.4331
2006,1938,"Lyngen","Shrimp",2.876
2006,1940,"Kafjord","Atlantic cod",97.9002
2006,1940,"Kafjord","Haddock",34.7316
2006,1940,"Kafjord","Redfish",12.796
2006,1940,"Kafjord","Saithe",129.2509
2006,1941,"Skjervoy","Atlantic cod",2370.6001
2006,1941,"Skjervoy","Greenland halibut",3.0319
2006,1941,"Skjervoy","Haddock",528.3582
2006,1941,"Skjervoy","Redfish",87.3825
2006,1941,"Skjervoy","Saithe",10092.8976
2006,1941,"Skjervoy","Shrimp",0.252
2006,1942,"Nordreisa","Atlantic cod",111.3413
2006,1942,"Nordreisa","Haddock",14.7867
2006,1942,"Nordreisa","Redfish",2.787
2006,1942,"Nordreisa","Saithe",91.1324
2006,1943,"Kvaenangen","Atlantic cod",487.7296
2006,1943,"Kvaenangen","Haddock",42.5923
2006,1943,"Kvaenangen","Redfish",17.103
2006,1943,"Kvaenangen","Saithe",591.6753
2006,2002,"Vardo","Atlantic cod",2000.8483
2006,2002,"Vardo","Greenland halibut",54.4557
2006,2002,"Vardo","Haddock",802.0606
2006,2002,"Vardo","Kingcrab",164.9355
2006,2002,"Vardo","Redfish",66.8985
2006,2002,"Vardo","Saithe",222.5031
2006,2003,"Vadso","Kingcrab",64.257
2006,2004,"Hammerfest","Atlantic cod",5920.0098
2006,2004,"Hammerfest","Greenland halibut",35.5108
2006,2004,"Hammerfest","Haddock",727.1089
2006,2004,"Hammerfest","Redfish",101.3707
2006,2004,"Hammerfest","Saithe",7409.7973
2006,2004,"Hammerfest","Shrimp",1.228
2006,2011,"Guovdageaidnu-Kautokeino","Atlantic cod",1.6658
2006,2011,"Guovdageaidnu-Kautokeino","Saithe",1.2878
2006,2012,"Alta","Atlantic cod",305.0243
2006,2012,"Alta","Haddock",12.3716
2006,2012,"Alta","Redfish",13.1917
2006,2012,"Alta","Saithe",70.0177
2006,2012,"Alta","Shrimp",0.26
2006,2014,"Loppa","Atlantic cod",1964.3173
2006,2014,"Loppa","Haddock",289.1767
2006,2014,"Loppa","Redfish",33.958
2006,2014,"Loppa","Saithe",3087.115
2006,2015,"Hasvik","Atlantic cod",5494.8461
2006,2015,"Hasvik","Greenland halibut",6.2651
2006,2015,"Hasvik","Haddock",963.6194
2006,2015,"Hasvik","Redfish",56.3405
2006,2015,"Hasvik","Saithe",7986.0422
2006,2017,"Kvalsund","Kingcrab",2.2681
2006,2018,"Masoy","Atlantic cod",8872.1679
2006,2018,"Masoy","Greenland halibut",0.1968
2006,2018,"Masoy","Haddock",821.774
2006,2018,"Masoy","Redfish",54.0286
2006,2018,"Masoy","Saithe",6976.8388
2006,2019,"Nordkapp","Atlantic cod",4850.6615
2006,2019,"Nordkapp","Greenland halibut",2.436
2006,2019,"Nordkapp","Haddock",1055.6784
2006,2019,"Nordkapp","Kingcrab",49.0692
2006,2019,"Nordkapp","Redfish",145.1192
2006,2019,"Nordkapp","Saithe",5528.085
2006,2020,"Porsanger","Atlantic cod",108.9071
2006,2020,"Porsanger","Haddock",3.4408
2006,2020,"Porsanger","Kingcrab",71.866
2006,2020,"Porsanger","Redfish",0.2
2006,2020,"Porsanger","Saithe",1.8273
2006,2022,"Lebesby","Atlantic cod",1999.5889
2006,2022,"Lebesby","Greenland halibut",0.1644
2006,2022,"Lebesby","Haddock",552.3976
2006,2022,"Lebesby","Kingcrab",96.4225
2006,2022,"Lebesby","Redfish",27.331
2006,2022,"Lebesby","Saithe",179.0706
2006,2023,"Gamvik","Atlantic cod",2163.5574
2006,2023,"Gamvik","Greenland halibut",79.6558
2006,2023,"Gamvik","Haddock",1044.7843
2006,2023,"Gamvik","Kingcrab",177.7922
2006,2023,"Gamvik","Redfish",76.855
2006,2023,"Gamvik","Saithe",380.6312
2006,2024,"Berlevag","Atlantic cod",2155.8477
2006,2024,"Berlevag","Greenland halibut",125.1709
2006,2024,"Berlevag","Haddock",1914.4146
2006,2024,"Berlevag","Kingcrab",101.0732
2006,2024,"Berlevag","Redfish",53.5932
2006,2024,"Berlevag","Saithe",666.2271
2006,2027,"Nesseby","Atlantic cod",82.68
2006,2027,"Nesseby","Haddock",6.7754
2006,2027,"Nesseby","Kingcrab",21.156
2006,2027,"Nesseby","Redfish",0.372
2006,2027,"Nesseby","Saithe",84.9526
2006,2028,"Batsfjord","Atlantic cod",5598.2264
2006,2028,"Batsfjord","Greenland halibut",58.8015
2006,2028,"Batsfjord","Haddock",2934.9198
2006,2028,"Batsfjord","Kingcrab",123.366
2006,2028,"Batsfjord","Redfish",165.423
2006,2028,"Batsfjord","Saithe",2089.1213
2006,2030,"Sor-Varanger","Atlantic cod",116.3115
2006,2030,"Sor-Varanger","Greenland halibut",0.0429
2006,2030,"Sor-Varanger","Haddock",73.1196
2006,2030,"Sor-Varanger","Kingcrab",170.732
2006,2030,"Sor-Varanger","Redfish",2.0542
2006,2030,"Sor-Varanger","Saithe",26.7437
2007,1804,"Bodo","Atlantic cod",202.4238
2007,1804,"Bodo","Atlantic herring",13207.642
2007,1804,"Bodo","Blue whiting",3
2007,1804,"Bodo","Greenland halibut",0.0168
2007,1804,"Bodo","Haddock",16.924
2007,1804,"Bodo","Redfish",48.9695
2007,1804,"Bodo","Saithe",251.3266
2007,1804,"Bodo","Shrimp",10.866
2007,1805,"Narvik","Atlantic cod",3.3671
2007,1805,"Narvik","Haddock",0.1278
2007,1805,"Narvik","Saithe",1.3348
2007,1805,"Narvik","Shrimp",3.452
2007,1811,"Bindal","Atlantic cod",94.7821
2007,1811,"Bindal","Haddock",9.2974
2007,1811,"Bindal","Redfish",9.194
2007,1811,"Bindal","Saithe",60.4209
2007,1812,"Somna","Atlantic cod",0.0825
2007,1812,"Somna","Saithe",0.1418
2007,1813,"Bronnoy","Atlantic cod",284.5681
2007,1813,"Bronnoy","Haddock",34.108
2007,1813,"Bronnoy","Redfish",5.6886
2007,1813,"Bronnoy","Saithe",140.7242
2007,1813,"Bronnoy","Shrimp",18.322
2007,1815,"Vega","Atlantic cod",120.059
2007,1815,"Vega","Haddock",8.4182
2007,1815,"Vega","Redfish",1.315
2007,1815,"Vega","Saithe",39.0191
2007,1818,"Heroy","Atlantic cod",173.9085
2007,1818,"Heroy","Haddock",29.4221
2007,1818,"Heroy","Redfish",13.646
2007,1818,"Heroy","Saithe",368.4464
2007,1820,"Alstahaug","Atlantic cod",0.105
2007,1820,"Alstahaug","Haddock",0.0546
2007,1820,"Alstahaug","Saithe",0.1553
2007,1822,"Leirfjord","Atlantic cod",0.03
2007,1822,"Leirfjord","Saithe",0.1351
2007,1822,"Leirfjord","Shrimp",8.286
2007,1824,"Vefsn","Atlantic cod",0.2295
2007,1824,"Vefsn","Haddock",0.035
2007,1824,"Vefsn","Saithe",0.158
2007,1827,"Donna","Atlantic cod",250.2285
2007,1827,"Donna","Haddock",37.5858
2007,1827,"Donna","Redfish",10.927
2007,1827,"Donna","Saithe",166.6541
2007,1828,"Nesna","Atlantic cod",3.822
2007,1828,"Nesna","Haddock",1.1536
2007,1828,"Nesna","Saithe",2.4464
2007,1832,"Hemnes","Atlantic cod",2.8313
2007,1832,"Hemnes","Haddock",0.462
2007,1832,"Hemnes","Saithe",0.5875
2007,1833,"Rana","Atlantic cod",2.988
2007,1833,"Rana","Saithe",0.943
2007,1834,"Luroy","Atlantic cod",217.518
2007,1834,"Luroy","Haddock",16.0945
2007,1834,"Luroy","Redfish",3.19
2007,1834,"Luroy","Saithe",166.8282
2007,1835,"Traena","Atlantic cod",560.7992
2007,1835,"Traena","Atlantic herring",6812.774
2007,1835,"Traena","Blue whiting",0.3
2007,1835,"Traena","Greenland halibut",9.264
2007,1835,"Traena","Haddock",157.9291
2007,1835,"Traena","Redfish",18.991
2007,1835,"Traena","Saithe",1210.9916
2007,1836,"Rodoy","Atlantic cod",153.753
2007,1836,"Rodoy","Haddock",134.8383
2007,1836,"Rodoy","Redfish",51.3531
2007,1836,"Rodoy","Saithe",457.5117
2007,1836,"Rodoy","Shrimp",147.328
2007,1837,"Meloy","Atlantic cod",312.4927
2007,1837,"Meloy","Haddock",182.1404
2007,1837,"Meloy","Redfish",21.02
2007,1837,"Meloy","Saithe",190.655
2007,1837,"Meloy","Shrimp",1.807
2007,1838,"Gildeskal","Atlantic cod",41.7905
2007,1838,"Gildeskal","Haddock",7.9873
2007,1838,"Gildeskal","Redfish",4.21
2007,1838,"Gildeskal","Saithe",23.3268
2007,1838,"Gildeskal","Shrimp",6.53
2007,1840,"Saltdal","Atlantic cod",0.0825
2007,1841,"Fauske","Atlantic cod",36.9277
2007,1841,"Fauske","Haddock",9.8646
2007,1841,"Fauske","Redfish",2.5379
2007,1841,"Fauske","Saithe",36.0052
2007,1845,"Sorfold","Atlantic cod",36.6525
2007,1845,"Sorfold","Haddock",8.1508
2007,1845,"Sorfold","Redfish",4.772
2007,1845,"Sorfold","Saithe",99.2811
2007,1848,"Steigen","Atlantic cod",220.6357
2007,1848,"Steigen","Haddock",26.1642
2007,1848,"Steigen","Redfish",19.703
2007,1848,"Steigen","Saithe",224.7218
2007,1849,"Hamaroy","Atlantic cod",0.0353
2007,1849,"Hamaroy","Haddock",0.0063
2007,1849,"Hamaroy","Saithe",0.0101
2007,1850,"Tysfjord","Atlantic cod",34.4942
2007,1850,"Tysfjord","Atlantic herring",89.13
2007,1850,"Tysfjord","Haddock",2.0602
2007,1850,"Tysfjord","Redfish",0.8325
2007,1850,"Tysfjord","Saithe",58.6183
2007,1851,"Lodingen","Atlantic cod",106.558
2007,1851,"Lodingen","Atlantic herring",6758.381
2007,1851,"Lodingen","Blue whiting",0.507
2007,1851,"Lodingen","Haddock",13.1676
2007,1851,"Lodingen","Redfish",7.6705
2007,1851,"Lodingen","Saithe",477.6938
2007,1854,"Ballangen","Atlantic cod",0.1245
2007,1854,"Ballangen","Atlantic herring",172.12
2007,1854,"Ballangen","Haddock",0.0496
2007,1854,"Ballangen","Redfish",0.004
2007,1854,"Ballangen","Saithe",0.878
2007,1856,"Rost","Atlantic cod",10392.6047
2007,1856,"Rost","Haddock",631.9018
2007,1856,"Rost","Redfish",36.7
2007,1856,"Rost","Saithe",1871.1217
2007,1857,"Vaeroy","Atlantic cod",2524.9167
2007,1857,"Vaeroy","Atlantic herring",7521.038
2007,1857,"Vaeroy","Haddock",292.5867
2007,1857,"Vaeroy","Redfish",11.5118
2007,1857,"Vaeroy","Saithe",527.3874
2007,1859,"Flakstad","Atlantic cod",3224.1571
2007,1859,"Flakstad","Greenland halibut",164.2995
2007,1859,"Flakstad","Haddock",735.9317
2007,1859,"Flakstad","Redfish",19.8114
2007,1859,"Flakstad","Saithe",1507.3962
2007,1860,"Vestvagoy","Atlantic cod",3970.2717
2007,1860,"Vestvagoy","Greenland halibut",126.3026
2007,1860,"Vestvagoy","Haddock",815.6095
2007,1860,"Vestvagoy","Redfish",151.58
2007,1860,"Vestvagoy","Saithe",2647.7977
2007,1865,"Vagan","Atlantic cod",4071.8382
2007,1865,"Vagan","Atlantic herring",8158.997
2007,1865,"Vagan","Blue whiting",2.5
2007,1865,"Vagan","Greenland halibut",56.7087
2007,1865,"Vagan","Haddock",795.506
2007,1865,"Vagan","Redfish",56.0905
2007,1865,"Vagan","Saithe",1272.2817
2007,1865,"Vagan","Shrimp",6.15
2007,1866,"Hadsel","Atlantic cod",143.3973
2007,1866,"Hadsel","Haddock",37.0557
2007,1866,"Hadsel","Redfish",1.379
2007,1866,"Hadsel","Saithe",310.7556
2007,1866,"Hadsel","Shrimp",0.58
2007,1867,"Bo","Atlantic cod",1401.4732
2007,1867,"Bo","Atlantic herring",3159.232
2007,1867,"Bo","Blue whiting",41.966
2007,1867,"Bo","Greenland halibut",23.8404
2007,1867,"Bo","Haddock",147.9442
2007,1867,"Bo","Redfish",4.611
2007,1867,"Bo","Saithe",863.1008
2007,1868,"Oksnes","Atlantic cod",7523.3637
2007,1868,"Oksnes","Atlantic herring",108.05
2007,1868,"Oksnes","Greenland halibut",525.415
2007,1868,"Oksnes","Haddock",1981.2822
2007,1868,"Oksnes","Redfish",165.1573
2007,1868,"Oksnes","Saithe",2468.8523
2007,1870,"Sortland","Atlantic cod",0.603
2007,1870,"Sortland","Atlantic herring",1808.857
2007,1870,"Sortland","Haddock",0.343
2007,1870,"Sortland","Redfish",0.46
2007,1870,"Sortland","Saithe",0.4887
2007,1871,"Andoy","Atlantic cod",6575.8443
2007,1871,"Andoy","Greenland halibut",123.834
2007,1871,"Andoy","Haddock",1146.5631
2007,1871,"Andoy","Redfish",202.317
2007,1871,"Andoy","Saithe",3840.539
2007,1874,"Moskenes","Atlantic cod",2814.1037
2007,1874,"Moskenes","Greenland halibut",95.766
2007,1874,"Moskenes","Haddock",899.064
2007,1874,"Moskenes","Redfish",19.744
2007,1874,"Moskenes","Saithe",1410.6224
2007,1901,"Harstad_2013","Atlantic cod",136.5585
2007,1901,"Harstad_2013","Haddock",17.1036
2007,1901,"Harstad_2013","Redfish",91.2045
2007,1901,"Harstad_2013","Saithe",748.1797
2007,1901,"Harstad_2013","Shrimp",12.337
2007,1902,"Tromso","Atlantic cod",5476.9678
2007,1902,"Tromso","Atlantic herring",9331.196
2007,1902,"Tromso","Blue whiting",24.799
2007,1902,"Tromso","Greenland halibut",259.976
2007,1902,"Tromso","Haddock",722.235
2007,1902,"Tromso","Redfish",107.3821
2007,1902,"Tromso","Saithe",896.1147
2007,1902,"Tromso","Shrimp",42.076
2007,1911,"Kvaefjord","Atlantic cod",44.4105
2007,1911,"Kvaefjord","Greenland halibut",0.193
2007,1911,"Kvaefjord","Haddock",5.6714
2007,1911,"Kvaefjord","Redfish",0.08
2007,1911,"Kvaefjord","Saithe",69.8093
2007,1915,"Bjarkoy_2013","Atlantic cod",52.8532
2007,1915,"Bjarkoy_2013","Haddock",1.1032
2007,1915,"Bjarkoy_2013","Redfish",9.908
2007,1915,"Bjarkoy_2013","Saithe",37.542
2007,1920,"Lavangen","Atlantic cod",0.21
2007,1925,"Sorreisa","Atlantic cod",0.213
2007,1925,"Sorreisa","Haddock",0.0364
2007,1925,"Sorreisa","Redfish",0.088
2007,1925,"Sorreisa","Saithe",1.0369
2007,1928,"Torsken","Atlantic cod",2680.0392
2007,1928,"Torsken","Atlantic herring",394.941
2007,1928,"Torsken","Greenland halibut",77.6352
2007,1928,"Torsken","Haddock",141.0832
2007,1928,"Torsken","Redfish",26.8935
2007,1928,"Torsken","Saithe",335.3254
2007,1929,"Berg","Atlantic cod",2798.1602
2007,1929,"Berg","Atlantic herring",5754.403
2007,1929,"Berg","Greenland halibut",110.2344
2007,1929,"Berg","Haddock",149.7311
2007,1929,"Berg","Redfish",12.069
2007,1929,"Berg","Saithe",181.7601
2007,1929,"Berg","Shrimp",1.43
2007,1931,"Lenvik","Atlantic cod",1445.9764
2007,1931,"Lenvik","Greenland halibut",64.9092
2007,1931,"Lenvik","Haddock",100.7276
2007,1931,"Lenvik","Redfish",25.773
2007,1931,"Lenvik","Saithe",387.4659
2007,1931,"Lenvik","Shrimp",30.446
2007,1933,"Balsfjord","Atlantic cod",46.4521
2007,1933,"Balsfjord","Haddock",33.8271
2007,1933,"Balsfjord","Redfish",2.3795
2007,1933,"Balsfjord","Saithe",11.7275
2007,1936,"Karlsoy","Atlantic cod",4994.5808
2007,1936,"Karlsoy","Greenland halibut",59.7544
2007,1936,"Karlsoy","Haddock",841.2592
2007,1936,"Karlsoy","Redfish",143.0208
2007,1936,"Karlsoy","Saithe",5286.7217
2007,1938,"Lyngen","Shrimp",278.065
2007,1940,"Kafjord","Atlantic cod",115.8772
2007,1940,"Kafjord","Haddock",26.2801
2007,1940,"Kafjord","Redfish",2.798
2007,1940,"Kafjord","Saithe",81.1177
2007,1941,"Skjervoy","Atlantic cod",2864.3163
2007,1941,"Skjervoy","Greenland halibut",7.4244
2007,1941,"Skjervoy","Haddock",395.0756
2007,1941,"Skjervoy","Redfish",97.6495
2007,1941,"Skjervoy","Saithe",5446.0652
2007,1941,"Skjervoy","Shrimp",1.2
2007,1942,"Nordreisa","Atlantic cod",197.5079
2007,1942,"Nordreisa","Haddock",19.7194
2007,1942,"Nordreisa","Redfish",2.975
2007,1942,"Nordreisa","Saithe",156.0532
2007,1943,"Kvaenangen","Atlantic cod",734.3836
2007,1943,"Kvaenangen","Haddock",64.6105
2007,1943,"Kvaenangen","Redfish",15.479
2007,1943,"Kvaenangen","Saithe",179.6483
2007,2002,"Vardo","Atlantic cod",2673.0506
2007,2002,"Vardo","Greenland halibut",30.0132
2007,2002,"Vardo","Haddock",860.9281
2007,2002,"Vardo","Kingcrab",117.69
2007,2002,"Vardo","Redfish",48.3575
2007,2002,"Vardo","Saithe",113.2148
2007,2003,"Vadso","Atlantic cod",0.204
2007,2003,"Vadso","Haddock",0.2166
2007,2004,"Hammerfest","Atlantic cod",5930.5087
2007,2004,"Hammerfest","Greenland halibut",19.3032
2007,2004,"Hammerfest","Haddock",1264.5078
2007,2004,"Hammerfest","Redfish",79.2732
2007,2004,"Hammerfest","Saithe",3518.9539
2007,2012,"Alta","Atlantic cod",321.3209
2007,2012,"Alta","Haddock",15.5975
2007,2012,"Alta","Kingcrab",0.1545
2007,2012,"Alta","Redfish",19.0537
2007,2012,"Alta","Saithe",60.9572
2007,2014,"Loppa","Atlantic cod",1104.9704
2007,2014,"Loppa","Haddock",158.7151
2007,2014,"Loppa","Redfish",12.482
2007,2014,"Loppa","Saithe",178.121
2007,2015,"Hasvik","Atlantic cod",6653.5696
2007,2015,"Hasvik","Greenland halibut",6.048
2007,2015,"Hasvik","Haddock",969.9705
2007,2015,"Hasvik","Redfish",79.9085
2007,2015,"Hasvik","Saithe",4229.2014
2007,2017,"Kvalsund","Atlantic cod",9.1126
2007,2017,"Kvalsund","Haddock",0.0974
2007,2017,"Kvalsund","Kingcrab",2.5971
2007,2018,"Masoy","Atlantic cod",11508.7996
2007,2018,"Masoy","Haddock",1449.9548
2007,2018,"Masoy","Kingcrab",8.751
2007,2018,"Masoy","Redfish",106.0597
2007,2018,"Masoy","Saithe",9531.876
2007,2019,"Nordkapp","Atlantic cod",5222.1287
2007,2019,"Nordkapp","Greenland halibut",39.8423
2007,2019,"Nordkapp","Haddock",774.1301
2007,2019,"Nordkapp","Kingcrab",230.2391
2007,2019,"Nordkapp","Redfish",113.4145
2007,2019,"Nordkapp","Saithe",6276.1514
2007,2020,"Porsanger","Atlantic cod",212.5915
2007,2020,"Porsanger","Haddock",1.4142
2007,2020,"Porsanger","Kingcrab",86.6535
2007,2020,"Porsanger","Saithe",0.5081
2007,2022,"Lebesby","Atlantic cod",2054.5403
2007,2022,"Lebesby","Greenland halibut",0.7547
2007,2022,"Lebesby","Haddock",450.5439
2007,2022,"Lebesby","Kingcrab",110.885
2007,2022,"Lebesby","Redfish",14.8675
2007,2022,"Lebesby","Saithe",218.1617
2007,2023,"Gamvik","Atlantic cod",2999.7568
2007,2023,"Gamvik","Greenland halibut",96.1487
2007,2023,"Gamvik","Haddock",1369.7919
2007,2023,"Gamvik","Kingcrab",280.6155
2007,2023,"Gamvik","Redfish",63.5442
2007,2023,"Gamvik","Saithe",550.0196
2007,2024,"Berlevag","Atlantic cod",2291.8524
2007,2024,"Berlevag","Greenland halibut",107.3946
2007,2024,"Berlevag","Haddock",2065.7708
2007,2024,"Berlevag","Kingcrab",111.7405
2007,2024,"Berlevag","Redfish",49.5085
2007,2024,"Berlevag","Saithe",779.4422
2007,2027,"Nesseby","Atlantic cod",380.9595
2007,2027,"Nesseby","Haddock",2.7337
2007,2027,"Nesseby","Kingcrab",18.459
2007,2027,"Nesseby","Redfish",0.039
2007,2027,"Nesseby","Saithe",3.1971
2007,2028,"Batsfjord","Atlantic cod",6177.5785
2007,2028,"Batsfjord","Greenland halibut",72.0913
2007,2028,"Batsfjord","Haddock",3403.9523
2007,2028,"Batsfjord","Kingcrab",95.8118
2007,2028,"Batsfjord","Redfish",200.005
2007,2028,"Batsfjord","Saithe",2603.5843
2007,2030,"Sor-Varanger","Atlantic cod",373.767
2007,2030,"Sor-Varanger","Greenland halibut",0.0435
2007,2030,"Sor-Varanger","Haddock",28.6443
2007,2030,"Sor-Varanger","Kingcrab",199.235
2007,2030,"Sor-Varanger","Redfish",3.1945
2007,2030,"Sor-Varanger","Saithe",15.7602
2008,1804,"Bodo","Atlantic cod",185.3642
2008,1804,"Bodo","Atlantic herring",21174.49
2008,1804,"Bodo","Haddock",31.3686
2008,1804,"Bodo","Redfish",57.574
2008,1804,"Bodo","Saithe",280.564
2008,1804,"Bodo","Shrimp",13.221
2008,1805,"Narvik","Atlantic cod",3.0181
2008,1805,"Narvik","Haddock",0.1727
2008,1805,"Narvik","Saithe",1.6017
2008,1805,"Narvik","Shrimp",3.292
2008,1811,"Bindal","Atlantic cod",121.1505
2008,1811,"Bindal","Haddock",7.7322
2008,1811,"Bindal","Redfish",3.45
2008,1811,"Bindal","Saithe",33.5524
2008,1813,"Bronnoy","Atlantic cod",330.2535
2008,1813,"Bronnoy","Haddock",29.574
2008,1813,"Bronnoy","Redfish",8.3843
2008,1813,"Bronnoy","Saithe",216.7308
2008,1813,"Bronnoy","Shrimp",26.2999
2008,1815,"Vega","Atlantic cod",121.1433
2008,1815,"Vega","Haddock",3.8833
2008,1815,"Vega","Redfish",1.348
2008,1815,"Vega","Saithe",24.1327
2008,1818,"Heroy","Atlantic cod",242.5305
2008,1818,"Heroy","Atlantic herring",42.43
2008,1818,"Heroy","Atlantic mackerel",59.934
2008,1818,"Heroy","Haddock",68.6375
2008,1818,"Heroy","Redfish",19.719
2008,1818,"Heroy","Saithe",378.8741
2008,1820,"Alstahaug","Atlantic cod",0.282
2008,1820,"Alstahaug","Haddock",0.0462
2008,1820,"Alstahaug","Saithe",0.4064
2008,1822,"Leirfjord","Shrimp",11.5742
2008,1824,"Vefsn","Atlantic cod",0.3795
2008,1824,"Vefsn","Haddock",0.0434
2008,1824,"Vefsn","Saithe",0.2525
2008,1827,"Donna","Atlantic cod",199.0635
2008,1827,"Donna","Atlantic herring",135.5
2008,1827,"Donna","Haddock",26.7176
2008,1827,"Donna","Redfish",13.2746
2008,1827,"Donna","Saithe",63.5626
2008,1828,"Nesna","Atlantic cod",2.6895
2008,1828,"Nesna","Haddock",0.8904
2008,1828,"Nesna","Saithe",3.1149
2008,1832,"Hemnes","Atlantic cod",2.874
2008,1832,"Hemnes","Haddock",0.5712
2008,1832,"Hemnes","Saithe",0.3795
2008,1833,"Rana","Atlantic cod",3.5475
2008,1833,"Rana","Haddock",0.14
2008,1833,"Rana","Saithe",0.8967
2008,1834,"Luroy","Atlantic cod",253.5067
2008,1834,"Luroy","Haddock",22.4939
2008,1834,"Luroy","Redfish",5.68
2008,1834,"Luroy","Saithe",107.5654
2008,1834,"Luroy","Shrimp",132.696
2008,1835,"Traena","Atlantic cod",663.0838
2008,1835,"Traena","Atlantic herring",13944.804
2008,1835,"Traena","Atlantic mackerel",144.502
2008,1835,"Traena","Blue whiting",13.077
2008,1835,"Traena","Capelin",233.826
2008,1835,"Traena","Greenland halibut",0.004
2008,1835,"Traena","Haddock",140.407
2008,1835,"Traena","Redfish",29.2331
2008,1835,"Traena","Saithe",913.3803
2008,1836,"Rodoy","Atlantic cod",398.9282
2008,1836,"Rodoy","Haddock",146.6634
2008,1836,"Rodoy","Redfish",64.651
2008,1836,"Rodoy","Saithe",502.176
2008,1836,"Rodoy","Shrimp",9.006
2008,1837,"Meloy","Atlantic cod",361.3917
2008,1837,"Meloy","Haddock",121.8558
2008,1837,"Meloy","Redfish",20.832
2008,1837,"Meloy","Saithe",111.1463
2008,1837,"Meloy","Shrimp",1.768
2008,1838,"Gildeskal","Atlantic cod",49.8525
2008,1838,"Gildeskal","Haddock",10.556
2008,1838,"Gildeskal","Redfish",26.583
2008,1838,"Gildeskal","Saithe",49.027
2008,1838,"Gildeskal","Shrimp",4.8
2008,1841,"Fauske","Atlantic cod",53.9012
2008,1841,"Fauske","Haddock",10.5455
2008,1841,"Fauske","Redfish",2.7804
2008,1841,"Fauske","Saithe",39.5318
2008,1841,"Fauske","Shrimp",0.477
2008,1845,"Sorfold","Atlantic cod",65.175
